FabGuard-V19.02.00
EXPORTED BIN DATA
Run Path and Name: c:\Inficon\data\009-13-2026\scaleupCCU2026, Position 1, RGA MPH 100 70252106, 009-13-2026 20'23'55.isi
SensorID:  RGA MPH 100 70252106
7 Bins 
50694 TimePoints

Time Relative (sec)	Time Absolute (UTC)	Time Absolute (Date_Time)	Step	Ionizer_State	Pressure	28_amu_(Nitrogen)	44_amu_(CO2)	Periph:_Digital_In_0	Periph:_Digital_In_1	Periph:_Relay_1_(DO_0)
17.494	1789302253.026	09/13/2026_20:24:13.026	1	2	4.747544881e-05	6.55420429e-09	2.150422548e-11	1	1	0
17.574	1789302253.106	09/13/2026_20:24:13.106	1	2	4.747780258e-05	6.592998592e-09	2.161704669e-11	1	1	0
17.653	1789302253.185	09/13/2026_20:24:13.185	1	2	4.750824519e-05	6.560263444e-09	2.154848869e-11	1	1	0
17.733	1789302253.265	09/13/2026_20:24:13.265	1	2	4.750363951e-05	6.573967148e-09	2.14000432e-11	1	1	0
17.813	1789302253.345	09/13/2026_20:24:13.345	1	2	4.749826257e-05	6.598189994e-09	2.150723696e-11	1	1	0
17.893	1789302253.425	09/13/2026_20:24:13.425	1	2	4.751633969e-05	6.569535582e-09	2.135164788e-11	1	1	0
17.973	1789302253.505	09/13/2026_20:24:13.505	1	2	4.75088782e-05	6.586885704e-09	2.123531559e-11	1	1	0
18.052	1789302253.584	09/13/2026_20:24:13.584	1	2	4.734608956e-05	6.605534342e-09	2.119257894e-11	1	1	0
18.132	1789302253.664	09/13/2026_20:24:13.664	1	2	4.726326733e-05	6.56090382e-09	2.128523226e-11	1	1	0
18.212	1789302253.744	09/13/2026_20:24:13.744	1	2	4.723295569e-05	6.578271261e-09	2.131763689e-11	1	1	0
18.292	1789302253.824	09/13/2026_20:24:13.824	1	2	4.72854299e-05	6.577475897e-09	2.131251599e-11	1	1	0
18.372	1789302253.904	09/13/2026_20:24:13.904	1	2	4.730214641e-05	6.558406263e-09	2.133187724e-11	1	1	0
18.451	1789302253.983	09/13/2026_20:24:13.983	1	2	4.730764704e-05	6.585883838e-09	2.145080988e-11	1	1	0
18.531	1789302254.063	09/13/2026_20:24:14.063	1	2	4.729453212e-05	6.553275256e-09	2.132562703e-11	1	1	0
18.611	1789302254.143	09/13/2026_20:24:14.143	1	2	4.722689846e-05	6.594721658e-09	2.141579622e-11	1	1	0
18.691	1789302254.223	09/13/2026_20:24:14.223	1	2	4.717931006e-05	6.565679112e-09	2.137564431e-11	1	1	0
18.771	1789302254.303	09/13/2026_20:24:14.303	1	2	4.717170305e-05	6.577724143e-09	2.142098825e-11	1	1	0
18.85	1789302254.382	09/13/2026_20:24:14.382	1	2	4.708666893e-05	6.58743371e-09	2.127845122e-11	1	1	0
18.93	1789302254.462	09/13/2026_20:24:14.462	1	2	4.720237484e-05	6.622438153e-09	2.132210554e-11	1	1	0
19.01	1789302254.542	09/13/2026_20:24:14.542	1	2	4.730199362e-05	6.579104816e-09	2.145001884e-11	1	1	0
19.09	1789302254.622	09/13/2026_20:24:14.622	1	2	4.738035932e-05	6.586720502e-09	2.127851541e-11	1	1	0
19.17	1789302254.702	09/13/2026_20:24:14.702	1	2	4.74292865e-05	6.600467284e-09	2.127461575e-11	1	1	0
19.249	1789302254.781	09/13/2026_20:24:14.781	1	2	4.746120976e-05	6.56522392e-09	2.125083269e-11	1	1	0
19.329	1789302254.861	09/13/2026_20:24:14.861	1	2	4.748877473e-05	6.554648824e-09	2.131423683e-11	1	1	0
19.409	1789302254.941	09/13/2026_20:24:14.941	1	2	4.751330562e-05	6.595276769e-09	2.116851486e-11	1	1	0
19.489	1789302255.021	09/13/2026_20:24:15.021	1	2	4.751390588e-05	6.622634885e-09	2.128298059e-11	1	1	0
19.569	1789302255.101	09/13/2026_20:24:15.101	1	2	4.752067616e-05	6.566497124e-09	2.128941641e-11	1	1	0
19.648	1789302255.180	09/13/2026_20:24:15.180	1	2	4.754113979e-05	6.575595624e-09	2.119882568e-11	1	1	0
19.728	1789302255.260	09/13/2026_20:24:15.260	1	2	4.754356632e-05	6.602272506e-09	2.120630754e-11	1	1	0
19.808	1789302255.340	09/13/2026_20:24:15.340	1	2	4.754342081e-05	6.574450317e-09	2.122388376e-11	1	1	0
19.888	1789302255.420	09/13/2026_20:24:15.420	1	2	4.75475681e-05	6.538089181e-09	2.128184087e-11	1	1	0
19.968	1789302255.500	09/13/2026_20:24:15.500	1	2	4.755849295e-05	6.562122845e-09	2.115337419e-11	1	1	0
20.047	1789302255.579	09/13/2026_20:24:15.579	1	2	4.754602924e-05	6.592655755e-09	2.119959937e-11	1	1	0
20.127	1789302255.659	09/13/2026_20:24:15.659	1	2	4.755839109e-05	6.565371802e-09	2.133937645e-11	1	1	0
20.207	1789302255.739	09/13/2026_20:24:15.739	1	2	4.755969712e-05	6.575780365e-09	2.118527229e-11	1	1	0
20.287	1789302255.819	09/13/2026_20:24:15.819	1	2	4.757582792e-05	6.596845292e-09	2.109298326e-11	1	1	0
20.367	1789302255.899	09/13/2026_20:24:15.899	1	2	4.757461647e-05	6.557729915e-09	2.119264139e-11	1	1	0
20.446	1789302255.978	09/13/2026_20:24:15.978	1	2	4.757793795e-05	6.568311672e-09	2.12699372e-11	1	1	0
20.526	1789302256.058	09/13/2026_20:24:16.058	1	2	4.758916111e-05	6.563905863e-09	2.11795078e-11	1	1	0
20.606	1789302256.138	09/13/2026_20:24:16.138	1	2	4.759075455e-05	6.598308566e-09	2.117177093e-11	1	1	0
20.686	1789302256.218	09/13/2026_20:24:16.218	1	2	4.758883006e-05	6.554998322e-09	2.128638411e-11	1	1	0
20.766	1789302256.298	09/13/2026_20:24:16.298	1	2	4.759565491e-05	6.577455913e-09	2.120663714e-11	1	1	0
20.845	1789302256.377	09/13/2026_20:24:16.377	1	2	4.759361764e-05	6.582905776e-09	2.119195097e-11	1	1	0
20.925	1789302256.457	09/13/2026_20:24:16.457	1	2	4.7569054e-05	6.551707177e-09	2.119929579e-11	1	1	0
21.005	1789302256.537	09/13/2026_20:24:16.537	1	2	4.75927045e-05	6.545763043e-09	2.125111545e-11	1	1	0
21.085	1789302256.617	09/13/2026_20:24:16.617	1	2	4.742016608e-05	6.553684706e-09	2.116428387e-11	1	1	0
21.165	1789302256.697	09/13/2026_20:24:16.697	1	2	4.730223372e-05	6.572060229e-09	2.11119195e-11	1	1	0
21.244	1789302256.776	09/13/2026_20:24:16.776	1	2	4.721514415e-05	6.564492505e-09	2.129589734e-11	1	1	0
21.324	1789302256.856	09/13/2026_20:24:16.856	1	2	4.722963786e-05	6.580609391e-09	2.122522644e-11	1	1	0
21.404	1789302256.936	09/13/2026_20:24:16.936	1	2	4.721954247e-05	6.596141855e-09	2.116109545e-11	1	1	0
21.484	1789302257.016	09/13/2026_20:24:17.016	1	2	4.720922516e-05	6.580981537e-09	2.122426367e-11	1	1	0
21.564	1789302257.096	09/13/2026_20:24:17.096	1	2	4.717891716e-05	6.537266728e-09	2.118057466e-11	1	1	0
21.643	1789302257.175	09/13/2026_20:24:17.175	1	2	4.715301839e-05	6.5444965e-09	2.109923868e-11	1	1	0
21.723	1789302257.255	09/13/2026_20:24:17.255	1	2	4.713977978e-05	6.573180666e-09	2.106472982e-11	1	1	0
21.803	1789302257.335	09/13/2026_20:24:17.335	1	2	4.715494651e-05	6.562739685e-09	2.113684575e-11	1	1	0
21.883	1789302257.415	09/13/2026_20:24:17.415	1	2	4.724756582e-05	6.576408751e-09	2.111817318e-11	1	1	0
21.963	1789302257.495	09/13/2026_20:24:17.495	1	2	4.731874287e-05	6.56357102e-09	2.104715013e-11	1	1	0
22.042	1789302257.574	09/13/2026_20:24:17.574	1	2	4.735934272e-05	6.5553456e-09	2.092674645e-11	1	1	0
22.122	1789302257.654	09/13/2026_20:24:17.654	1	2	4.738044663e-05	6.541592157e-09	2.097999552e-11	1	1	0
22.202	1789302257.734	09/13/2026_20:24:17.734	1	2	4.740413351e-05	6.576932332e-09	2.083849586e-11	1	1	0
22.282	1789302257.814	09/13/2026_20:24:17.814	1	2	4.743517275e-05	6.564400579e-09	2.085506594e-11	1	1	0
22.362	1789302257.894	09/13/2026_20:24:17.894	1	2	4.743905811e-05	6.568289912e-09	2.088845416e-11	1	1	0
22.441	1789302257.973	09/13/2026_20:24:17.973	1	2	4.746351988e-05	6.54153931e-09	2.092138268e-11	1	1	0
22.521	1789302258.053	09/13/2026_20:24:18.053	1	2	4.746527338e-05	6.560321619e-09	2.093866053e-11	1	1	0
22.601	1789302258.133	09/13/2026_20:24:18.133	1	2	4.74721819e-05	6.582549172e-09	2.091016249e-11	1	1	0
22.681	1789302258.213	09/13/2026_20:24:18.213	1	2	4.749757863e-05	6.536935437e-09	2.096653927e-11	1	1	0
22.761	1789302258.293	09/13/2026_20:24:18.293	1	2	4.744727994e-05	6.55670096e-09	2.090327217e-11	1	1	0
22.84	1789302258.372	09/13/2026_20:24:18.372	1	2	4.746531704e-05	6.550631149e-09	2.088444521e-11	1	1	0
22.92	1789302258.452	09/13/2026_20:24:18.452	1	2	4.748877473e-05	6.545266995e-09	2.097330642e-11	1	1	0
23	1789302258.532	09/13/2026_20:24:18.532	1	2	4.733958122e-05	6.528607432e-09	2.107419968e-11	1	1	0
23.08	1789302258.612	09/13/2026_20:24:18.612	1	2	4.72311367e-05	6.529046637e-09	2.099554211e-11	1	1	0
23.16	1789302258.692	09/13/2026_20:24:18.692	1	2	4.726865154e-05	6.581299949e-09	2.096756622e-11	1	1	0
23.239	1789302258.771	09/13/2026_20:24:18.771	1	2	4.728723434e-05	6.533775743e-09	2.102006937e-11	1	1	0
23.319	1789302258.851	09/13/2026_20:24:18.851	1	2	4.721593359e-05	6.56188881e-09	2.101093084e-11	1	1	0
23.399	1789302258.931	09/13/2026_20:24:18.931	1	2	4.715442628e-05	6.555449072e-09	2.094560636e-11	1	1	0
23.479	1789302259.011	09/13/2026_20:24:19.011	1	2	4.714362876e-05	6.576724498e-09	2.103369562e-11	1	1	0
23.559	1789302259.091	09/13/2026_20:24:19.091	1	2	4.706385153e-05	6.572528743e-09	2.112316225e-11	1	1	0
23.638	1789302259.170	09/13/2026_20:24:19.170	1	2	4.699840792e-05	6.583191325e-09	2.104372579e-11	1	1	0
23.718	1789302259.250	09/13/2026_20:24:19.250	1	2	4.704468301e-05	6.567222766e-09	2.103840192e-11	1	1	0
23.798	1789302259.330	09/13/2026_20:24:19.330	1	2	4.710221401e-05	6.540922914e-09	2.111055775e-11	1	1	0
23.878	1789302259.410	09/13/2026_20:24:19.410	1	2	4.720891229e-05	6.571091227e-09	2.10567154e-11	1	1	0
23.958	1789302259.490	09/13/2026_20:24:19.490	1	2	4.728768909e-05	6.59446231e-09	2.09247758e-11	1	1	0
24.037	1789302259.569	09/13/2026_20:24:19.569	1	2	4.736164919e-05	6.584861989e-09	2.100886132e-11	1	1	0
24.117	1789302259.649	09/13/2026_20:24:19.649	1	2	4.7422629e-05	6.569922384e-09	2.09912851e-11	1	1	0
24.197	1789302259.729	09/13/2026_20:24:19.729	1	2	4.748289211e-05	6.56689414e-09	2.090730887e-11	1	1	0
24.277	1789302259.809	09/13/2026_20:24:19.809	1	2	4.750478911e-05	6.60720989e-09	2.103916e-11	1	1	0
24.357	1789302259.889	09/13/2026_20:24:19.889	1	2	4.753250687e-05	6.573334321e-09	2.106265856e-11	1	1	0
24.436	1789302259.968	09/13/2026_20:24:19.968	1	2	4.756152339e-05	6.550489484e-09	2.106429094e-11	1	1	0
24.516	1789302260.048	09/13/2026_20:24:20.048	1	2	4.757540955e-05	6.582961287e-09	2.095055726e-11	1	1	0
24.596	1789302260.128	09/13/2026_20:24:20.128	1	2	4.758164869e-05	6.574218947e-09	2.095637726e-11	1	1	0
24.676	1789302260.208	09/13/2026_20:24:20.208	1	2	4.758038631e-05	6.565240795e-09	2.101401865e-11	1	1	0
24.756	1789302260.288	09/13/2026_20:24:20.288	1	2	4.758248178e-05	6.535933572e-09	2.09681543e-11	1	1	0
24.835	1789302260.367	09/13/2026_20:24:20.367	1	2	4.760488082e-05	6.558043886e-09	2.090347513e-11	1	1	0
24.915	1789302260.447	09/13/2026_20:24:20.447	1	2	4.760262527e-05	6.558610544e-09	2.103992501e-11	1	1	0
24.995	1789302260.527	09/13/2026_20:24:20.527	1	2	4.761235687e-05	6.550202603e-09	2.101119972e-11	1	1	0
25.075	1789302260.607	09/13/2026_20:24:20.607	1	2	4.764489495e-05	6.572038025e-09	2.088939438e-11	1	1	0
25.155	1789302260.687	09/13/2026_20:24:20.687	1	2	4.762758181e-05	6.593810387e-09	2.086492437e-11	1	1	0
25.234	1789302260.766	09/13/2026_20:24:20.766	1	2	4.765033736e-05	6.573440903e-09	2.094077342e-11	1	1	0
25.314	1789302260.846	09/13/2026_20:24:20.846	1	2	4.765950507e-05	6.563130928e-09	2.076741036e-11	1	1	0
25.394	1789302260.926	09/13/2026_20:24:20.926	1	2	4.761209129e-05	6.579002676e-09	2.074915066e-11	1	1	0
25.474	1789302261.006	09/13/2026_20:24:21.006	1	2	4.750889275e-05	6.586671653e-09	2.0888416e-11	1	1	0
25.554	1789302261.086	09/13/2026_20:24:21.086	1	2	4.739149153e-05	6.534927266e-09	2.08743977e-11	1	1	0
25.633	1789302261.165	09/13/2026_20:24:21.165	1	2	4.733396054e-05	6.598364077e-09	2.086258943e-11	1	1	0
25.713	1789302261.245	09/13/2026_20:24:21.245	1	2	4.726867337e-05	6.570453071e-09	2.086215055e-11	1	1	0
25.793	1789302261.325	09/13/2026_20:24:21.325	1	2	4.733335663e-05	6.577131728e-09	2.099584395e-11	1	1	0
25.873	1789302261.405	09/13/2026_20:24:21.405	1	2	4.735053153e-05	6.532817842e-09	2.087311053e-11	1	1	0
25.953	1789302261.485	09/13/2026_20:24:21.485	1	2	4.729384818e-05	6.582542511e-09	2.077185125e-11	1	1	0
26.032	1789302261.564	09/13/2026_20:24:21.564	1	2	4.725506733e-05	6.610759939e-09	2.078421463e-11	1	1	0
26.112	1789302261.644	09/13/2026_20:24:21.644	1	2	4.722676022e-05	6.527019369e-09	2.083707686e-11	1	1	0
26.192	1789302261.724	09/13/2026_20:24:21.724	1	2	4.720325887e-05	6.553315224e-09	2.071114807e-11	1	1	0
26.272	1789302261.804	09/13/2026_20:24:21.804	1	2	4.719886783e-05	6.565340716e-09	2.08042663e-11	1	1	0
26.352	1789302261.884	09/13/2026_20:24:21.884	1	2	4.716893454e-05	6.528348528e-09	2.085137965e-11	1	1	0
26.431	1789302261.963	09/13/2026_20:24:21.963	1	2	4.711526344e-05	6.546081899e-09	2.073373938e-11	1	1	0
26.511	1789302262.043	09/13/2026_20:24:22.043	1	2	4.715298928e-05	6.582912881e-09	2.064840833e-11	1	1	0
26.591	1789302262.123	09/13/2026_20:24:22.123	1	2	4.718883793e-05	6.552225873e-09	2.071599663e-11	1	1	0
26.671	1789302262.203	09/13/2026_20:24:22.203	1	2	4.730143701e-05	6.550366916e-09	2.0874448e-11	1	1	0
26.751	1789302262.283	09/13/2026_20:24:22.283	1	2	4.738090865e-05	6.593838808e-09	2.07576404e-11	1	1	0
26.83	1789302262.362	09/13/2026_20:24:22.362	1	2	4.745778278e-05	6.598475988e-09	2.076148281e-11	1	1	0
26.91	1789302262.442	09/13/2026_20:24:22.442	1	2	4.751261804e-05	6.557984378e-09	2.091477859e-11	1	1	0
26.99	1789302262.522	09/13/2026_20:24:22.522	1	2	4.756321141e-05	6.561923005e-09	2.093268267e-11	1	1	0
27.07	1789302262.602	09/13/2026_20:24:22.602	1	2	4.761319724e-05	6.580509471e-09	2.098037716e-11	1	1	0
27.15	1789302262.682	09/13/2026_20:24:22.682	1	2	4.764319237e-05	6.610024528e-09	2.102265584e-11	1	1	0
27.229	1789302262.761	09/13/2026_20:24:22.761	1	2	4.767167775e-05	6.543475539e-09	2.108832033e-11	1	1	0
27.309	1789302262.841	09/13/2026_20:24:22.841	1	2	4.768776489e-05	6.555036069e-09	2.091817865e-11	1	1	0
27.389	1789302262.921	09/13/2026_20:24:22.921	1	2	4.768193321e-05	6.588319668e-09	2.0839842e-11	1	1	0
27.469	1789302263.001	09/13/2026_20:24:23.001	1	2	4.76839632e-05	6.534293995e-09	2.086842331e-11	1	1	0
27.549	1789302263.081	09/13/2026_20:24:23.081	1	2	4.769992665e-05	6.503579009e-09	2.079273732e-11	1	1	0
27.628	1789302263.160	09/13/2026_20:24:23.160	1	2	4.769186853e-05	6.569552014e-09	2.076670606e-11	1	1	0
27.708	1789302263.240	09/13/2026_20:24:23.240	1	2	4.770594751e-05	6.571765798e-09	2.069943869e-11	1	1	0
27.788	1789302263.320	09/13/2026_20:24:23.320	1	2	4.756599446e-05	6.573433797e-09	2.077844147e-11	1	1	0
27.868	1789302263.400	09/13/2026_20:24:23.400	1	2	4.74637236e-05	6.523429352e-09	2.068714991e-11	1	1	0
27.948	1789302263.480	09/13/2026_20:24:23.480	1	2	4.73713153e-05	6.564419675e-09	2.072288695e-11	1	1	0
28.027	1789302263.559	09/13/2026_20:24:23.559	1	2	4.731235094e-05	6.560254562e-09	2.078029415e-11	1	1	0
28.107	1789302263.639	09/13/2026_20:24:23.639	1	2	4.738755524e-05	6.543603881e-09	2.07506113e-11	1	1	0
28.187	1789302263.719	09/13/2026_20:24:23.719	1	2	4.746193372e-05	6.54895338e-09	2.06213293e-11	1	1	0
28.267	1789302263.799	09/13/2026_20:24:23.799	1	2	4.748547872e-05	6.597352442e-09	2.06141805e-11	1	1	0
28.347	1789302263.879	09/13/2026_20:24:23.879	1	2	4.752732639e-05	6.559118582e-09	2.064210608e-11	1	1	0
28.426	1789302263.958	09/13/2026_20:24:23.958	1	2	4.752029781e-05	6.553552367e-09	2.047840543e-11	1	1	0
28.506	1789302264.038	09/13/2026_20:24:24.038	1	2	4.748275387e-05	6.60285826e-09	2.06047835e-11	1	1	0
28.586	1789302264.118	09/13/2026_20:24:24.118	1	2	4.742529563e-05	6.583928069e-09	2.057491504e-11	1	1	0
28.666	1789302264.198	09/13/2026_20:24:24.198	1	2	4.741574958e-05	6.539842001e-09	2.064999734e-11	1	1	0
28.746	1789302264.278	09/13/2026_20:24:24.278	1	2	4.737834388e-05	6.562825394e-09	2.052178566e-11	1	1	0
28.825	1789302264.357	09/13/2026_20:24:24.357	1	2	4.735761831e-05	6.591189372e-09	2.054038363e-11	1	1	0
28.905	1789302264.437	09/13/2026_20:24:24.437	1	2	4.725644249e-05	6.541582387e-09	2.067480215e-11	1	1	0
28.985	1789302264.517	09/13/2026_20:24:24.517	1	2	4.739515498e-05	6.582125067e-09	2.058479949e-11	1	1	0
29.065	1789302264.597	09/13/2026_20:24:24.597	1	2	4.749654909e-05	6.569234934e-09	2.054295102e-11	1	1	0
29.145	1789302264.677	09/13/2026_20:24:24.677	1	2	4.755397822e-05	6.565917143e-09	2.05965002e-11	1	1	0
29.224	1789302264.756	09/13/2026_20:24:24.756	1	2	4.76047353e-05	6.547328901e-09	2.066394278e-11	1	1	0
29.304	1789302264.836	09/13/2026_20:24:24.836	1	2	4.766703933e-05	6.559072396e-09	2.061383356e-11	1	1	0
29.384	1789302264.916	09/13/2026_20:24:24.916	1	2	4.773223918e-05	6.633258387e-09	2.067284711e-11	1	1	0
29.464	1789302264.996	09/13/2026_20:24:24.996	1	2	4.786252975e-05	7.678102598e-09	3.236737614e-11	1	1	0
29.544	1789302265.076	09/13/2026_20:24:25.076	1	2	4.704698949e-05	1.030621921e-09	4.46935422e-09	1	1	0
29.623	1789302265.155	09/13/2026_20:24:25.155	1	2	4.476918912e-05	6.623011028e-10	5.844669193e-09	1	1	0
29.703	1789302265.235	09/13/2026_20:24:25.235	1	2	4.521967276e-05	7.17677251e-10	6.486709836e-09	1	1	0
29.783	1789302265.315	09/13/2026_20:24:25.315	1	2	4.660401828e-05	7.454476481e-10	6.738529734e-09	1	1	0
29.863	1789302265.395	09/13/2026_20:24:25.395	1	2	4.844950308e-05	7.617811382e-10	6.908203787e-09	1	1	0
29.943	1789302265.475	09/13/2026_20:24:25.475	1	2	5.012726615e-05	7.767012589e-10	6.955432674e-09	1	1	0
30.022	1789302265.554	09/13/2026_20:24:25.554	1	2	5.155377585e-05	7.807002267e-10	7.114242973e-09	1	1	0
30.102	1789302265.634	09/13/2026_20:24:25.634	1	2	5.277489254e-05	7.823643955e-10	7.219663534e-09	1	1	0
30.182	1789302265.714	09/13/2026_20:24:25.714	1	2	5.373148451e-05	7.924199075e-10	7.242766831e-09	1	1	0
30.262	1789302265.794	09/13/2026_20:24:25.794	1	2	5.432300168e-05	7.97445443e-10	7.271106828e-09	1	1	0
30.342	1789302265.874	09/13/2026_20:24:25.874	1	2	5.469061944e-05	7.961802884e-10	7.37209449e-09	1	1	0
30.421	1789302265.953	09/13/2026_20:24:25.953	1	2	5.509328184e-05	8.011532548e-10	7.302646043e-09	1	1	0
30.501	1789302266.033	09/13/2026_20:24:26.033	1	2	5.536760727e-05	8.042779776e-10	7.325650753e-09	1	1	0
30.581	1789302266.113	09/13/2026_20:24:26.113	1	2	5.556699762e-05	8.062557844e-10	7.40559436e-09	1	1	0
30.661	1789302266.193	09/13/2026_20:24:26.193	1	2	5.571365546e-05	8.132035045e-10	7.412721992e-09	1	1	0
30.741	1789302266.273	09/13/2026_20:24:26.273	1	2	5.588321073e-05	8.220189529e-10	7.370218658e-09	1	1	0
30.82	1789302266.352	09/13/2026_20:24:26.352	1	2	5.589330249e-05	8.256909045e-10	7.313811778e-09	1	1	0
30.9	1789302266.432	09/13/2026_20:24:26.432	1	2	5.593579772e-05	8.266359819e-10	7.389024059e-09	1	1	0
30.98	1789302266.512	09/13/2026_20:24:26.512	1	2	5.613981921e-05	8.379139049e-10	7.401309343e-09	1	1	0
31.06	1789302266.592	09/13/2026_20:24:26.592	1	2	5.631957538e-05	8.484905556e-10	7.393244239e-09	1	1	0
31.14	1789302266.672	09/13/2026_20:24:26.672	1	2	5.646503632e-05	8.455949274e-10	7.395285717e-09	1	1	0
31.219	1789302266.751	09/13/2026_20:24:26.751	1	2	5.661077375e-05	8.544332464e-10	7.407594538e-09	1	1	0
31.299	1789302266.831	09/13/2026_20:24:26.831	1	2	5.670852988e-05	8.722354505e-10	7.392635837e-09	1	1	0
31.379	1789302266.911	09/13/2026_20:24:26.911	1	2	5.678345769e-05	8.861976708e-10	7.426652626e-09	1	1	0
31.459	1789302266.991	09/13/2026_20:24:26.991	1	2	5.682362462e-05	8.957010689e-10	7.371359523e-09	1	1	0
31.539	1789302267.071	09/13/2026_20:24:27.071	1	2	5.685978613e-05	9.159663583e-10	7.377140232e-09	1	1	0
31.618	1789302267.150	09/13/2026_20:24:27.150	1	2	5.689044701e-05	9.332548068e-10	7.40387307e-09	1	1	0
31.698	1789302267.230	09/13/2026_20:24:27.230	1	2	5.685424912e-05	9.489408148e-10	7.419776793e-09	1	1	0
31.778	1789302267.310	09/13/2026_20:24:27.310	1	2	5.683992276e-05	9.656756506e-10	7.33963379e-09	1	1	0
31.858	1789302267.390	09/13/2026_20:24:27.390	1	2	5.681458424e-05	9.314250482e-10	7.370599686e-09	1	1	0
31.938	1789302267.470	09/13/2026_20:24:27.470	1	2	5.681827679e-05	8.454117406e-10	7.483551556e-09	1	1	0
32.017	1789302267.549	09/13/2026_20:24:27.549	1	2	5.685527867e-05	8.206965663e-10	7.482760189e-09	1	1	0
32.097	1789302267.629	09/13/2026_20:24:27.629	1	2	5.693553976e-05	8.162132081e-10	7.488746512e-09	1	1	0
32.177	1789302267.709	09/13/2026_20:24:27.709	1	2	5.681910261e-05	8.171865407e-10	7.461929741e-09	1	1	0
32.257	1789302267.789	09/13/2026_20:24:27.789	1	2	5.658790906e-05	8.150289332e-10	7.524596057e-09	1	1	0
32.337	1789302267.869	09/13/2026_20:24:27.869	1	2	5.658177179e-05	8.152503117e-10	7.47158424e-09	1	1	0
32.416	1789302267.948	09/13/2026_20:24:27.948	1	2	5.650350067e-05	8.175448096e-10	7.49638307e-09	1	1	0
32.496	1789302268.028	09/13/2026_20:24:28.028	1	2	5.643702025e-05	8.194463996e-10	7.513291322e-09	1	1	0
32.576	1789302268.108	09/13/2026_20:24:28.108	1	2	5.637625873e-05	8.16127943e-10	7.5151112e-09	1	1	0
32.656	1789302268.188	09/13/2026_20:24:28.188	1	2	5.630156375e-05	8.168288823e-10	7.536510083e-09	1	1	0
32.736	1789302268.268	09/13/2026_20:24:28.268	1	2	5.635035268e-05	8.212607816e-10	7.501186339e-09	1	1	0
32.815	1789302268.347	09/13/2026_20:24:28.347	1	2	5.626912753e-05	8.167156951e-10	7.514111111e-09	1	1	0
32.895	1789302268.427	09/13/2026_20:24:28.427	1	2	5.623224934e-05	8.157720055e-10	7.531848034e-09	1	1	0
32.975	1789302268.507	09/13/2026_20:24:28.507	1	2	5.639393203e-05	8.162586163e-10	7.502281463e-09	1	1	0
33.055	1789302268.587	09/13/2026_20:24:28.587	1	2	5.655128552e-05	8.188086875e-10	7.511056666e-09	1	1	0
33.135	1789302268.667	09/13/2026_20:24:28.667	1	2	5.664309356e-05	8.132722829e-10	7.545608582e-09	1	1	0
33.214	1789302268.746	09/13/2026_20:24:28.746	1	2	5.671886174e-05	8.162969745e-10	7.52795426e-09	1	1	0
33.294	1789302268.826	09/13/2026_20:24:28.826	1	2	5.677885565e-05	8.214434688e-10	7.501830268e-09	1	1	0
33.374	1789302268.906	09/13/2026_20:24:28.906	1	2	5.677957233e-05	8.198571821e-10	7.52185958e-09	1	1	0
33.454	1789302268.986	09/13/2026_20:24:28.986	1	2	5.679175592e-05	8.163607568e-10	7.558002224e-09	1	1	0
33.534	1789302269.066	09/13/2026_20:24:29.066	1	2	5.681213952e-05	8.190221279e-10	7.519019185e-09	1	1	0
33.613	1789302269.145	09/13/2026_20:24:29.145	1	2	5.680363392e-05	8.184763423e-10	7.492479526e-09	1	1	0
33.693	1789302269.225	09/13/2026_20:24:29.225	1	2	5.680168397e-05	8.170898402e-10	7.561345328e-09	1	1	0
33.773	1789302269.305	09/13/2026_20:24:29.305	1	2	5.679504466e-05	8.1398005e-10	7.568566218e-09	1	1	0
33.853	1789302269.385	09/13/2026_20:24:29.385	1	2	5.678762682e-05	8.163211773e-10	7.489007636e-09	1	1	0
33.933	1789302269.465	09/13/2026_20:24:29.465	1	2	5.676542787e-05	8.189876e-10	7.51237561e-09	1	1	0
34.012	1789302269.544	09/13/2026_20:24:29.544	1	2	5.670195605e-05	8.178203115e-10	7.506689492e-09	1	1	0
34.092	1789302269.624	09/13/2026_20:24:29.624	1	2	5.659552698e-05	8.182916011e-10	7.51854845e-09	1	1	0
34.172	1789302269.704	09/13/2026_20:24:29.704	1	2	5.645351484e-05	8.202115653e-10	7.53660423e-09	1	1	0
34.252	1789302269.784	09/13/2026_20:24:29.784	1	2	5.622593017e-05	8.149791952e-10	7.566237414e-09	1	1	0
34.332	1789302269.864	09/13/2026_20:24:29.864	1	2	5.607380808e-05	8.167587162e-10	7.514148415e-09	1	1	0
34.411	1789302269.943	09/13/2026_20:24:29.943	1	2	5.596861592e-05	8.189486311e-10	7.487277465e-09	1	1	0
34.491	1789302270.023	09/13/2026_20:24:30.023	1	2	5.585238978e-05	8.203132618e-10	7.537670044e-09	1	1	0
34.571	1789302270.103	09/13/2026_20:24:30.103	1	2	5.587422493e-05	8.160151999e-10	7.504065813e-09	1	1	0
34.651	1789302270.183	09/13/2026_20:24:30.183	1	2	5.591041918e-05	8.18104362e-10	7.521125944e-09	1	1	0
